# FWHM = 0.26803368, 31839, 33931
# pos	int	env
-2.7784109482344004	0.16518746158574063	0.16518746158574063
-2.7784109482344004	0.16492522024175374	0.16518746158574063
-2.7784109482344004	0.16491702519975415	0.16518746158574063
-2.7784109482344004	0.16485146486375743	0.16518746158574063
-2.7784109482344004	0.1649416103257529	0.16518746158574063
-2.7784109482344004	0.16532677729973366	0.16532677729973366
-2.7784109482344004	0.1653021921737349	0.16532677729973366
-2.7784109482344004	0.16532677729973366	0.16532677729973366
-2.7784109482344004	0.16556443351772177	0.16556443351772177
-2.7784109482344004	0.1652120467117394	0.16556443351772177
-2.7784109482344004	0.16543331284572835	0.16556443351772177
-2.7784109482344004	0.1656381888957181	0.1656381888957181
-2.7784109482344004	0.16505634091374718	0.1656381888957181
-2.7784109482344004	0.16535136242573242	0.1656381888957181
-2.7784109482344004	0.16585945502970703	0.16585945502970703
-2.7784109482344004	0.16540872771972956	0.16585945502970703
-2.7784109482344004	0.16549887318172504	0.16585945502970703
-2.7784109482344004	0.16599877074370006	0.16599877074370006
-2.7784109482344004	0.16576111452571193	0.16599877074370006
-2.7784109482344004	0.16603974595369803	0.16603974595369803
-2.7784109482344004	0.16632657242368368	0.16632657242368368
-2.7784109482344004	0.1659577955337021	0.16632657242368368
-2.7784109482344004	0.16669534931366523	0.16669534931366523
-2.7784109482344004	0.16623642696168817	0.16669534931366523
-2.7784109482344004	0.1660315509116984	0.16669534931366523
-2.7784109482344004	0.16645769309567712	0.16669534931366523
-2.7784109482344004	0.16658061872567098	0.16669534931366523
-2.7784109482344004	0.1664740831796763	0.16669534931366523
-2.7784109482344004	0.166220036877689	0.16669534931366523
-2.7784109482344004	0.16590043023970497	0.16669534931366523
-2.7784109482344004	0.16599057570170048	0.16669534931366523
-2.7784109482344004	0.16640032780168	0.16669534931366523
-2.7784109482344004	0.1663019872976849	0.16669534931366523
-2.7784109482344004	0.165539848391723	0.16669534931366523
-2.7784109482344004	0.16572833435771359	0.16669534931366523
-2.7784109482344004	0.16590862528170458	0.16669534931366523
-2.7784109482344004	0.16498258553575088	0.16669534931366523
-2.7784109482344004	0.16498258553575088	0.16669534931366523
-2.7784109482344004	0.1652776070477361	0.16669534931366523
-2.7784109482344004	0.16547428805572628	0.16669534931366523
-2.7784109482344004	0.1663183773816841	0.16669534931366523
-2.7784109482344004	0.1666543741036673	0.16669534931366523
-2.7784109482344004	0.16590043023970497	0.16669534931366523
-2.7784109482344004	0.16590043023970497	0.16669534931366523
-2.7784109482344004	0.1655480434337226	0.16669534931366523
-2.7784109482344004	0.16508912108174553	0.16669534931366523
-2.7784109482344004	0.16593321040770334	0.16669534931366523
-2.7784109482344004	0.1664658881376767	0.16669534931366523
-2.7784109482344004	0.16642491292767875	0.16669534931366523
-2.7784109482344004	0.16661339889366933	0.16669534931366523
-2.7784109482344004	0.16721163695963942	0.16721163695963942
-2.7784109482344004	0.16669534931366523	0.16721163695963942
-2.7784109482344004	0.16686744519565663	0.16721163695963942
-2.7784109482344004	0.16726900225363656	0.16726900225363656
-2.7784109482344004	0.16590043023970497	0.16726900225363656
-2.7784109482344004	0.16568735914771562	0.16726900225363656
-2.7784109482344004	0.165720139315714	0.16726900225363656
-2.7784109482344004	0.16534316738373284	0.16726900225363656
