# FWHM = 0.2673081, 31624, 33724
# pos	int	env
-2.760614342415835	0.16570726714431935	0.16570726714431935
-2.760614342415835	0.16586284544524052	0.16586284544524052
-2.760614342415835	0.16520777891504607	0.16586284544524052
-2.760614342415835	0.16548618219037872	0.16586284544524052
-2.760614342415835	0.16551893551688843	0.16586284544524052
-2.760614342415835	0.16507676560900716	0.16586284544524052
-2.760614342415835	0.16607574206755374	0.16607574206755374
-2.760614342415835	0.16554350051177072	0.16607574206755374
-2.760614342415835	0.16459365404298873	0.16607574206755374
-2.760614342415835	0.1652978505629478	0.16607574206755374
-2.760614342415835	0.1655353121801433	0.16607574206755374
-2.760614342415835	0.16497031729785055	0.16607574206755374
-2.760614342415835	0.1652487205731832	0.16607574206755374
-2.760614342415835	0.16587103377686796	0.16607574206755374
-2.760614342415835	0.16483111566018424	0.16607574206755374
-2.760614342415835	0.16576458546571135	0.16607574206755374
-2.760614342415835	0.1650030706243603	0.16607574206755374
-2.760614342415835	0.16435619242579325	0.16607574206755374
-2.760614342415835	0.16507676560900716	0.16607574206755374
-2.760614342415835	0.164503582395087	0.16607574206755374
-2.760614342415835	0.1641842374616172	0.16607574206755374
-2.760614342415835	0.16504401228249743	0.16607574206755374
-2.760614342415835	0.16445445240532242	0.16607574206755374
-2.760614342415835	0.16429887410440122	0.16607574206755374
-2.760614342415835	0.164503582395087	0.16607574206755374
-2.760614342415835	0.16443807574206756	0.16607574206755374
-2.760614342415835	0.16427430910951893	0.16607574206755374
-2.760614342415835	0.1648147389969294	0.16607574206755374
-2.760614342415835	0.16509314227226202	0.16607574206755374
-2.760614342415835	0.16515864892528148	0.16607574206755374
-2.760614342415835	0.1653797338792221	0.16607574206755374
-2.760614342415835	0.1650849539406346	0.16607574206755374
-2.760614342415835	0.1635455475946776	0.16607574206755374
-2.760614342415835	0.16410235414534288	0.16607574206755374
-2.760614342415835	0.16383213920163767	0.16607574206755374
-2.760614342415835	0.16417604912998976	0.16607574206755374
-2.760614342415835	0.16483930399181168	0.16607574206755374
-2.760614342415835	0.16535516888433982	0.16607574206755374
-2.760614342415835	0.16497031729785055	0.16607574206755374
-2.760614342415835	0.16557625383828045	0.16607574206755374
-2.760614342415835	0.16488843398157627	0.16607574206755374
-2.760614342415835	0.16404503582395086	0.16607574206755374
-2.760614342415835	0.1643234390992835	0.16607574206755374
-2.760614342415835	0.16440532241555783	0.16607574206755374
-2.760614342415835	0.16427430910951893	0.16607574206755374
-2.760614342415835	0.1652978505629478	0.16607574206755374
-2.760614342415835	0.16498669396110544	0.16607574206755374
-2.760614342415835	0.16369293756397135	0.16607574206755374
-2.760614342415835	0.16397134083930398	0.16607574206755374
-2.760614342415835	0.1638403275332651	0.16607574206755374
-2.760614342415835	0.16361105424769704	0.16607574206755374
-2.760614342415835	0.1646837256908905	0.16607574206755374
-2.760614342415835	0.1650030706243603	0.16607574206755374
-2.760614342415835	0.16467553735926305	0.16607574206755374
-2.760614342415835	0.1649539406345957	0.16607574206755374
-2.760614342415835	0.1649293756397134	0.16607574206755374
-2.760614342415835	0.16501125895598773	0.16607574206755374
-2.760614342415835	0.16528966223132036	0.16607574206755374
-2.760614342415835	0.16504401228249743	0.16607574206755374
-2.760614342415835	0.16503582395087002	0.16607574206755374
-2.760614342415835	0.16518321392016377	0.16607574206755374
-2.760614342415835	0.16510133060388946	0.16607574206755374
-2.760614342415835	0.16474104401228248	0.16607574206755374
-2.760614342415835	0.16501944728761514	0.16607574206755374
-2.760614342415835	0.16491299897645856	0.16607574206755374
-2.760614342415835	0.16462640736949846	0.16607574206755374
-2.760614342415835	0.1652978505629478	0.16607574206755374
-2.760560876218097	0.16552712384851587	0.16607574206755374
-2.760568514246346	0.16492118730808597	0.16607574206755374
-2.760576152274594	0.1654288638689867	0.16607574206755374
-2.7605685142463456	0.16530603889457524	0.16607574206755374
-2.76055323818985	0.16480655066530195	0.16607574206755374
-2.760492133963863	0.1652487205731832	0.16607574206755374
-2.7604997719921105	0.16525690890481065	0.16607574206755374
-2.7605303241051042	0.16499488229273285	0.16607574206755374
-2.7606219804440846	0.16497031729785055	0.16607574206755374
-2.760591428331091	0.16496212896622314	0.16607574206755374
